Table 1,"Sensitivity Analysis 1 (Geographical Attribution Boundary): water, carbon, and water scarcity footprints for six geographical attribution method for each subbasin (8-digit Hydrologic Unit Code) in the CONUS. ",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
,Water Footprint (m3 water),,,,,,Carbon Footprint (Tons of CO2_eq),,,,,,Water Scarcity Footprint (m3 eq_water),,,,,,,,,
HUC8 Subbasin,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,PCA,PCA_NT,HUC4,Inter-connection,eGRID,State,WF_Coefficient of Variation,CF_Coefficient of  Variation,Characterization Factor,Region
2040207,35572.2416982174,35334.220107889094,22166.199924075372,24639.778456993197,24740.64604450841,20045.39639415606,16353.98855881313,16192.6636732919,7267.719739572452,8944.2473734745,7684.316383361816,5895.858375549316,12564.124642529443,12480.055357442812,7829.10734330431,8702.77589825012,8738.402355325381,7080.039007429433,0.24785964404794966,0.4485559586116502,0.353200249484391,Northeast
3010105,3690.7369628399997,3690.7369628399997,3690.7369628399997,3690.7369628399997,3690.7369628399997,3659.53755115302,0,0,0,0,46.48048400878906,0,1533.1450750289002,1533.1450750289002,1533.1450750289002,1533.1450750289002,1533.1450750289002,1520.1847300210338,0.003455970262744931,2.449489742783178,0.4154035062550636,Southeast
3010201,34034.866612409736,33883.41606640966,23647.44322164004,27078.659300605046,41863.12713864417,77648.97484117254,5.047592061484296,4.997799791632305,1.632527525897723,2.760605578017974,4999.654345035553,19.438488006591797,15234.462966153355,15166.67166964213,10584.912880867098,12120.771236921377,18738.497415133228,34756.723011404276,0.4946807227982231,2.429719103137011,0.44761341772377006,Southeast
5070202,28679.21180609495,28640.24361034865,29469.14666702855,26889.38103072009,26689.912436127954,39732.70352108835,2788.299082057749,2760.793741168325,3345.86730440688,1524.963567845758,1444.0372314453125,10737.85546875,8499.301091305208,8487.752572089546,8733.404255331707,7968.871218781227,7909.757193780799,11775.08687060653,0.16268478292905889,0.9284715565953804,0.29635755503918426,Southeast
3010106,309209.31110679737,309209.2937121623,309208.4675124863,309209.2224396394,309212.47527943674,306595.778028558,0,0,0,0,17343.66421508789,0,30920.93111067974,30920.929371216233,30920.846751248635,30920.92224396394,30921.247527943677,30659.5778028558,0.0034560935305998413,2.449489742783178,0.1,Southeast
2060002,57185.62841630852,57184.15058303804,57108.243961720626,57117.7507171307,57118.37698585085,56626.5708753729,90.29464478741241,89.40392793377619,43.65363372889768,49.3835272401119,259.1704158782959,43.94027328491211,21970.831999358037,21970.264212880767,21941.10073823181,21944.753252539307,21944.99386622526,21756.04098192877,0.0037431499322365777,0.8632947658405115,0.38420198584531545,Northeast
2080111,17542.643076473163,17486.700913571367,17619.41196593937,14973.188605074598,14996.895492355303,33607.49767397022,2370.486864551328,2347.103056945127,2402.576237723596,1296.455652752257,1332.1769723296165,9128.843907356262,7598.2949682042545,7574.064579828101,7631.546095984879,6485.379833583462,6495.648065203493,14556.511202837659,0.3658442520004988,0.9460372062272755,0.43313284862954887,0
2070008,9386888.042161057,9385759.949517101,10122953.352993902,9335074.123323934,9414314.416723693,9526173.752213739,69836.04705587299,69147.14524723915,519335.2319160393,38194.4061050918,72330.85958957672,208939.4150390625,938688.8042161057,938575.9949517101,1012295.3352993903,933507.4123323935,941431.4416723694,952617.375221374,0.03128298631362439,1.132715460377469,0.1,Southeast
2070005,34650.55891435978,34644.636526663126,38514.83740616892,34378.54037308103,34681.67292067005,36074.39836675028,140.4255887200824,139.0403522107717,1044.273820746808,76.80090997748381,399.28358912467957,540.7847897708416,14943.68968475379,14941.135546329922,16610.23072900612,14826.376694812827,14957.10817120012,15557.74658900233,0.04508072123133425,0.9413486191559609,0.4312683590959588,Southeast
5020006,61050.5579552645,61025.15672976623,58833.89050930443,59883.8656242923,59791.82702244354,58664.63130072007,2718.410529454995,2691.594608318271,378.2880254732603,1486.740445651127,3603.728106021881,721.425048828125,15588.060162773258,15581.574459046105,15022.07769404945,15290.16820476745,15266.667956596626,14978.860681545655,0.017131331021588304,0.6570227171296038,0.2553303472540839,Northeast
2070011,572830.6746162856,567958.896641801,3751600.4222139083,349067.21873820876,631171.4902692883,1301292.630559581,165943.8476772132,164306.8847960664,1234040.15908197,90757.23750163148,93430.60299301147,220546.52880859375,57283.06746162856,56795.889664180104,375160.0422213909,34906.721873820876,63117.14902692883,130129.26305595812,1.081548643427852,1.3605772425203917,0.1,Northeast
2080208,262963.01484517875,262797.39824725495,263190.28890181653,255356.15293638545,271523.49818616104,308748.2864211182,7971.060681053124,7892.429682429815,8078.965240491176,4359.495440755611,6965.940333425999,30696.88760934944,26296.301484517877,26279.739824725497,26319.028890181653,25535.615293638548,27152.349818616105,30874.82864211182,0.07128036212205754,0.8871992776133227,0.1,Southeast
2080110,4055.598973779805,4039.306617276965,4077.956817142175,3307.282031881642,3314.186324442298,3216.278760732782,157.4343315695237,155.8813113123415,159.565526258433,86.10325252285851,750.674388051033,89.24150967597961,874.7757544193556,871.261561190887,879.5982478219217,713.3669165076385,714.8561435669527,693.7378911309802,0.11664544443960896,1.0973381016353687,0.21569582201665946,0
5050001,977156.9585884344,967764.8587305851,142608.9056048153,545772.6194105678,498735.5740697209,3691437.325280101,4254.524041803201,4212.555038246493,525.3100498286278,2326.864504608905,3783.8955841064453,16384.349166870117,283551.95018780296,280826.5454228419,41382.33161313978,158372.60251057864,144723.3665099099,1071183.3379268623,1.1346316702393615,1.0747455147515599,0.2901805566604283,Southeast
2040202,801973.5844767344,798759.7820759648,620963.24344369,654361.8633613973,655723.7923127546,710429.7073323139,188369.5071423473,186511.3250196105,83711.49218238941,103022.1748927835,75979.96400013566,128549.53548486531,80197.35844767344,79875.97820759649,62096.324344369,65436.18633613973,65572.37923127545,71042.97073323138,0.11001828270231058,0.38936016766483456,0.1,Northeast
2080104,52629.93093246363,52336.807631326454,53032.18120556217,39166.61564913813,67781.05206219928,137154.3236652498,15789.28884693812,15633.53447505915,16003.02906609348,8635.404433015305,9551.824516057968,60805.2086725235,10154.624891610365,10098.068534470962,10232.236633892626,7556.960139302554,13077.941510764731,26463.092092413182,0.5302342241952828,0.9371185179933715,0.19294391445508635,0
