Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
3060107,6.621250871072619,21.974698918345116,0.38087825069728104
3060108,1.9545910117365013,9.270213150593904,0.5138833128722825
3060109,1.3621258025746266,9.270213150593904,0.5138833128722825
3060110,12.615173079877689,37.81047484921117,0.563577155479048
3060201,1.9698760161955036,9.270213150593904,0.5138833128722825
3060202,1.3969327320980618,9.270213150593904,0.5138833128722825
3060203,1.9351194210254257,9.270213150593904,0.5138833128722825
3060204,1.8901960609263797,9.270213150593904,0.5138833128722825
3070101,1.8749918911074526,9.270213150593904,0.5138833128722825
3070102,1.5191429765380469,9.270213150593904,0.5138833128722825
3070103,1.8277025493802475,9.270213150593904,0.5138833128722825
3070104,1.4548390531250897,9.270213150593904,0.5138833128722825
3070105,2.0040755155206074,9.270213150593904,0.5138833128722825
3070106,1.3621258025746266,9.270213150593904,0.5138833128722825
3070107,1.9547821702113677,9.270213150593904,0.5138833128722825
3070201,1.7401495993517881,9.270213150593904,0.5138833128722825
3070202,1.9130639427160732,9.270213150593904,0.5138833128722825
3070203,1.8409562677614923,9.270213150593904,0.5138833128722825
3070204,1.9913689058600734,9.270213150593904,0.5138833128722825
3070205,1.6322820697219327,7.074963121345479,0.45498913578717126
3080101,1.1775048545285036,2.906853490259695,0.5832541164606605
3080102,1.0858325534239301,2.906853490259695,0.5832541164606605
3080103,0.4952797548154934,2.9446281081156296,0.4016988963817027
3080201,0.9511757753325891,2.902827779855413,0.3801301216837523
3080202,1.0540497975416316,2.932117264953715,0.32410309702899565
3080203,0.9906622756081849,2.932117264953715,0.32410309702899565
3090101,1.1135419314657875,2.8166947348623594,0.544891578541688
3090102,1.16073174591874,2.8960138477456776,0.4111752398190552
3090103,1.1461179222069637,2.8122458625012716,0.6132020432766777
3090201,0.46553651412145264,2.9567104172430003,0.36384067980232343
3090202,0.94175812680655,2.932117264953715,0.32410309702899565
3090203,,,
3090204,0.9314896700399223,2.932117264953715,0.32410309702899565
3090205,1.061395838369273,2.8960138477456776,0.4111752398190552
3090206,0.5303014474319228,2.9567104172430003,0.36384067980232343
3100101,0.9896329792630546,2.8122458625012716,0.6132020432766777
3100102,0.9053701326224335,2.920737774742192,0.36949558813557365
3100103,1.0383029144109153,2.932117264953715,0.32410309702899565
3100201,0.772410862668825,2.932117264953715,0.32410309702899565
3100202,0.8902216624551837,2.920737774742192,0.36949558813557365
3100203,0.980741121618263,2.8335541989340713,0.5476236543218176
3100204,0.9615471633494663,2.8335541989340713,0.5476236543218176
3100205,0.8697939183491021,2.8335541989340713,0.5476236543218176
